"sales_key","order_id","customer_key","product_key","order_date_key","quantity","unit_price","discount_rate","gross_sales","discount_amount","net_revenue"
336,"ORD0000336",6641,899,20230303,1,66.44,0.00,66.44,0.00,66.44
337,"ORD0000337",4046,735,20240926,2,205.59,0.10,411.18,41.12,370.06
338,"ORD0000338",618,925,20250310,2,75.42,0.15,150.84,22.63,128.21
339,"ORD0000339",7839,551,20241212,2,12.05,0.05,24.10,1.21,22.89
340,"ORD0000340",9872,352,20250321,2,181.56,0.00,363.12,0.00,363.12
341,"ORD0000341",4572,655,20241128,2,154.41,0.15,308.82,46.32,262.50
342,"ORD0000342",5960,506,20231016,1,92.86,0.15,92.86,13.93,78.93
343,"ORD0000343",9427,578,20240308,10,1028.34,0.15,10283.40,1542.51,8740.89
344,"ORD0000344",7806,192,20241226,5,74.80,0.00,374.00,0.00,374.00
345,"ORD0000345",3870,742,20240519,5,82.87,0.00,414.35,0.00,414.35
346,"ORD0000346",2525,353,20240928,2,138.87,0.10,277.74,27.77,249.97
347,"ORD0000347",3661,168,20231214,5,28.04,0.15,140.20,21.03,119.17
348,"ORD0000348",7937,988,20250828,1,61.06,0.00,61.06,0.00,61.06
349,"ORD0000349",4068,804,20250818,3,226.25,0.10,678.75,67.88,610.87
350,"ORD0000350",6237,169,20240225,4,106.58,0.10,426.32,42.63,383.69
351,"ORD0000351",5460,51,20240917,1,26.40,0.10,26.40,2.64,23.76
352,"ORD0000352",8495,102,20240609,3,71.01,0.00,213.03,0.00,213.03
353,"ORD0000353",5353,965,20231215,1,12.80,0.00,12.80,0.00,12.80
354,"ORD0000354",3858,237,20241205,2,62.65,0.00,125.30,0.00,125.30
355,"ORD0000355",385,675,20231217,1,99.18,0.00,99.18,0.00,99.18
356,"ORD0000356",220,990,20240130,3,174.15,0.20,522.45,104.49,417.96
357,"ORD0000357",7740,618,20250105,8,62.17,0.15,497.36,74.60,422.76
358,"ORD0000358",6688,469,20250407,1,17.27,0.05,17.27,0.86,16.41
359,"ORD0000359",6532,302,20250310,10,148.70,0.05,1487.00,74.35,1412.65
360,"ORD0000360",5422,295,20230806,2,7.24,0.00,14.48,0.00,14.48
361,"ORD0000361",5324,795,20240709,1,27.31,0.05,27.31,1.37,25.94
362,"ORD0000362",3521,149,20250404,1,53.19,0.05,53.19,2.66,50.53
363,"ORD0000363",189,317,20241028,1,111.07,0.00,111.07,0.00,111.07
364,"ORD0000364",5990,468,20240619,4,198.36,0.00,793.44,0.00,793.44
365,"ORD0000365",5515,972,20250409,1,1011.46,0.15,1011.46,151.72,859.74
366,"ORD0000366",5368,511,20240925,2,914.28,0.05,1828.56,91.43,1737.13
367,"ORD0000367",240,750,20230614,3,75.71,0.00,227.13,0.00,227.13
368,"ORD0000368",3508,725,20241230,2,8.77,0.00,17.54,0.00,17.54
369,"ORD0000369",7527,878,20231111,1,14.79,0.10,14.79,1.48,13.31
370,"ORD0000370",9606,966,20230114,5,305.74,0.00,1528.70,0.00,1528.70
371,"ORD0000371",5380,269,20231216,1,62.11,0.05,62.11,3.11,59.00
372,"ORD0000372",6851,783,20251115,1,49.00,0.00,49.00,0.00,49.00
373,"ORD0000373",7461,281,20250111,8,22.61,0.15,180.88,27.13,153.75
374,"ORD0000374",8394,493,20240516,3,337.95,0.00,1013.85,0.00,1013.85
375,"ORD0000375",2408,889,20240525,3,204.39,0.10,613.17,61.32,551.85
376,"ORD0000376",5214,825,20250704,1,1069.81,0.00,1069.81,0.00,1069.81
377,"ORD0000377",1318,678,20250222,2,1499.22,0.10,2998.44,299.84,2698.60
378,"ORD0000378",5191,106,20230821,4,139.98,0.05,559.92,28.00,531.92
379,"ORD0000379",7727,11,20250509,1,611.85,0.00,611.85,0.00,611.85
380,"ORD0000380",5829,643,20250831,4,110.69,0.10,442.76,44.28,398.48
381,"ORD0000381",7459,675,20250518,4,99.18,0.10,396.72,39.67,357.05
382,"ORD0000382",6957,23,20241109,3,14.22,0.00,42.66,0.00,42.66
383,"ORD0000383",7036,587,20240517,4,175.32,0.00,701.28,0.00,701.28
384,"ORD0000384",4161,299,20240406,1,371.06,0.00,371.06,0.00,371.06
385,"ORD0000385",6147,178,20241014,1,67.82,0.05,67.82,3.39,64.43
386,"ORD0000386",4618,170,20240923,2,323.11,0.05,646.22,32.31,613.91
387,"ORD0000387",9304,254,20250619,3,742.32,0.00,2226.96,0.00,2226.96
388,"ORD0000388",4198,652,20250708,1,73.02,0.00,73.02,0.00,73.02
389,"ORD0000389",5054,125,20240506,1,52.23,0.00,52.23,0.00,52.23
390,"ORD0000390",6124,130,20241124,2,1095.25,0.00,2190.50,0.00,2190.50
391,"ORD0000391",5141,519,20240129,4,22.14,0.00,88.56,0.00,88.56
392,"ORD0000392",2672,619,20250405,6,1214.15,0.00,7284.90,0.00,7284.90
393,"ORD0000393",5012,794,20250402,2,104.95,0.00,209.90,0.00,209.90
394,"ORD0000394",7735,942,20231030,2,113.68,0.10,227.36,22.74,204.62
395,"ORD0000395",9983,185,20250319,1,73.71,0.00,73.71,0.00,73.71
396,"ORD0000396",1480,607,20250828,4,43.68,0.00,174.72,0.00,174.72
397,"ORD0000397",8495,351,20230927,3,48.69,0.05,146.07,7.30,138.77
398,"ORD0000398",1086,481,20240410,2,200.44,0.05,400.88,20.04,380.84
399,"ORD0000399",6101,582,20251030,10,547.66,0.00,5476.60,0.00,5476.60
400,"ORD0000400",5612,786,20240912,2,332.82,0.10,665.64,66.56,599.08
401,"ORD0000401",3453,542,20231210,10,48.56,0.05,485.60,24.28,461.32
402,"ORD0000402",7820,235,20250427,3,126.08,0.00,378.24,0.00,378.24
403,"ORD0000403",3955,360,20250501,4,569.39,0.10,2277.56,227.76,2049.80
404,"ORD0000404",7618,359,20250827,2,407.97,0.15,815.94,122.39,693.55
405,"ORD0000405",5685,667,20250609,2,825.93,0.00,1651.86,0.00,1651.86
406,"ORD0000406",8640,790,20240609,2,437.81,0.00,875.62,0.00,875.62
407,"ORD0000407",8448,210,20240808,1,12.16,0.15,12.16,1.82,10.34
408,"ORD0000408",3634,282,20230905,3,810.25,0.00,2430.75,0.00,2430.75
409,"ORD0000409",4681,891,20230619,5,61.67,0.00,308.35,0.00,308.35
410,"ORD0000410",6512,28,20250324,3,217.87,0.00,653.61,0.00,653.61
411,"ORD0000411",4941,21,20241129,5,118.01,0.00,590.05,0.00,590.05
412,"ORD0000412",6816,668,20230606,1,26.05,0.00,26.05,0.00,26.05
413,"ORD0000413",7036,963,20241022,1,913.95,0.05,913.95,45.70,868.25
414,"ORD0000414",5227,606,20241103,1,26.80,0.00,26.80,0.00,26.80
415,"ORD0000415",4654,665,20241210,2,77.25,0.00,154.50,0.00,154.50
416,"ORD0000416",1340,331,20240819,3,1046.57,0.15,3139.71,470.96,2668.75
417,"ORD0000417",3969,553,20240407,3,128.12,0.05,384.36,19.22,365.14
418,"ORD0000418",260,672,20230922,2,65.59,0.15,131.18,19.68,111.50
419,"ORD0000419",8943,878,20230707,1,14.79,0.00,14.79,0.00,14.79
420,"ORD0000420",7586,22,20241021,6,825.19,0.05,4951.14,247.56,4703.58
421,"ORD0000421",9065,215,20240729,1,27.79,0.20,27.79,5.56,22.23
422,"ORD0000422",6159,746,20241106,1,155.38,0.10,155.38,15.54,139.84
423,"ORD0000423",3439,160,20250220,1,11.89,0.00,11.89,0.00,11.89
424,"ORD0000424",2713,76,20240528,4,25.01,0.05,100.04,5.00,95.04
425,"ORD0000425",1134,814,20231115,3,82.45,0.00,247.35,0.00,247.35
426,"ORD0000426",6077,403,20240221,1,40.64,0.00,40.64,0.00,40.64
427,"ORD0000427",4916,156,20240207,1,35.74,0.00,35.74,0.00,35.74
428,"ORD0000428",1098,676,20230131,4,901.07,0.00,3604.28,0.00,3604.28
429,"ORD0000429",2934,328,20241220,2,47.02,0.00,94.04,0.00,94.04
430,"ORD0000430",6848,787,20241003,2,470.05,0.00,940.10,0.00,940.10
431,"ORD0000431",735,567,20250406,1,270.30,0.00,270.30,0.00,270.30
432,"ORD0000432",9221,223,20240420,1,76.96,0.10,76.96,7.70,69.26
433,"ORD0000433",1933,651,20230923,2,1226.90,0.20,2453.80,490.76,1963.04
434,"ORD0000434",909,54,20250415,6,421.35,0.00,2528.10,0.00,2528.10
435,"ORD0000435",2410,379,20240326,2,87.68,0.10,175.36,17.54,157.82
436,"ORD0000436",1866,455,20250324,3,288.70,0.00,866.10,0.00,866.10
437,"ORD0000437",3735,380,20240402,3,54.81,0.15,164.43,24.66,139.77
438,"ORD0000438",4702,739,20240818,8,44.18,0.00,353.44,0.00,353.44
439,"ORD0000439",8110,412,20241110,1,23.70,0.15,23.70,3.56,20.14
440,"ORD0000440",6505,395,20250218,6,106.79,0.05,640.74,32.04,608.70
441,"ORD0000441",6807,190,20240213,5,43.11,0.00,215.55,0.00,215.55
442,"ORD0000442",1827,184,20230418,3,54.36,0.15,163.08,24.46,138.62
443,"ORD0000443",3592,731,20241008,4,131.69,0.05,526.76,26.34,500.42
444,"ORD0000444",8638,782,20240607,6,774.95,0.10,4649.70,464.97,4184.73
445,"ORD0000445",9033,208,20231114,3,329.05,0.00,987.15,0.00,987.15
446,"ORD0000446",7036,343,20240501,1,393.44,0.00,393.44,0.00,393.44
447,"ORD0000447",3884,4,20240820,10,147.62,0.15,1476.20,221.43,1254.77
448,"ORD0000448",766,508,20250405,3,1320.67,0.05,3962.01,198.10,3763.91
449,"ORD0000449",2344,54,20231005,4,421.35,0.00,1685.40,0.00,1685.40
450,"ORD0000450",9050,503,20240305,1,203.52,0.00,203.52,0.00,203.52
451,"ORD0000451",4867,526,20250826,1,154.64,0.05,154.64,7.73,146.91
452,"ORD0000452",8483,811,20240216,1,294.98,0.05,294.98,14.75,280.23
453,"ORD0000453",3902,657,20250714,1,283.58,0.00,283.58,0.00,283.58
454,"ORD0000454",5669,619,20240414,1,1214.15,0.15,1214.15,182.12,1032.03
455,"ORD0000455",9279,511,20250114,2,914.28,0.00,1828.56,0.00,1828.56
456,"ORD0000456",3204,337,20240309,5,26.73,0.00,133.65,0.00,133.65
457,"ORD0000457",3983,994,20241218,1,46.96,0.05,46.96,2.35,44.61
458,"ORD0000458",6671,636,20250428,5,155.03,0.05,775.15,38.76,736.39
459,"ORD0000459",3246,446,20250825,1,242.91,0.10,242.91,24.29,218.62
460,"ORD0000460",2521,200,20241204,2,42.99,0.00,85.98,0.00,85.98
461,"ORD0000461",8213,825,20241106,6,1069.81,0.00,6418.86,0.00,6418.86
462,"ORD0000462",6973,532,20231220,3,124.99,0.00,374.97,0.00,374.97
463,"ORD0000463",2506,284,20241001,4,126.37,0.00,505.48,0.00,505.48
464,"ORD0000464",5591,888,20250816,5,710.84,0.05,3554.20,177.71,3376.49
465,"ORD0000465",3974,601,20230807,2,1317.05,0.00,2634.10,0.00,2634.10
466,"ORD0000466",7219,230,20240710,6,59.90,0.20,359.40,71.88,287.52
467,"ORD0000467",2892,937,20240722,3,7.27,0.00,21.81,0.00,21.81
468,"ORD0000468",603,997,20240116,4,696.22,0.05,2784.88,139.24,2645.64
469,"ORD0000469",6034,583,20250218,2,475.70,0.00,951.40,0.00,951.40
470,"ORD0000470",3567,170,20251108,2,323.11,0.00,646.22,0.00,646.22
471,"ORD0000471",4740,151,20240807,5,32.48,0.05,162.40,8.12,154.28
472,"ORD0000472",8298,19,20240818,2,330.87,0.00,661.74,0.00,661.74
473,"ORD0000473",6367,823,20250414,4,194.67,0.15,778.68,116.80,661.88
474,"ORD0000474",833,108,20250719,4,337.73,0.00,1350.92,0.00,1350.92
475,"ORD0000475",7381,741,20250820,4,38.62,0.05,154.48,7.72,146.76
476,"ORD0000476",1915,170,20240423,2,323.11,0.00,646.22,0.00,646.22
477,"ORD0000477",257,291,20230725,1,55.18,0.00,55.18,0.00,55.18
478,"ORD0000478",9456,821,20240703,3,119.68,0.00,359.04,0.00,359.04
479,"ORD0000479",1866,759,20250327,1,94.73,0.20,94.73,18.95,75.78
480,"ORD0000480",884,981,20250305,1,20.17,0.00,20.17,0.00,20.17
481,"ORD0000481",9914,659,20231206,2,331.73,0.00,663.46,0.00,663.46
482,"ORD0000482",7219,230,20250225,2,59.90,0.00,119.80,0.00,119.80
483,"ORD0000483",977,210,20240906,1,12.16,0.00,12.16,0.00,12.16
484,"ORD0000484",6026,664,20231120,2,68.65,0.00,137.30,0.00,137.30
485,"ORD0000485",2445,964,20230805,1,111.84,0.10,111.84,11.18,100.66
486,"ORD0000486",622,73,20251205,1,198.06,0.10,198.06,19.81,178.25
487,"ORD0000487",2153,219,20250902,1,264.76,0.05,264.76,13.24,251.52
488,"ORD0000488",4476,837,20251119,5,30.42,0.00,152.10,0.00,152.10
489,"ORD0000489",5792,919,20250103,2,180.90,0.00,361.80,0.00,361.80
490,"ORD0000490",3954,66,20240713,1,8.58,0.05,8.58,0.43,8.15
491,"ORD0000491",3931,434,20250424,1,41.78,0.05,41.78,2.09,39.69
492,"ORD0000492",6719,880,20231030,1,81.50,0.00,81.50,0.00,81.50
493,"ORD0000493",9689,370,20250909,3,995.47,0.05,2986.41,149.32,2837.09
494,"ORD0000494",6987,146,20250712,3,11.07,0.00,33.21,0.00,33.21
495,"ORD0000495",3502,21,20230815,5,118.01,0.10,590.05,59.01,531.04
496,"ORD0000496",4226,805,20241002,5,160.24,0.00,801.20,0.00,801.20
497,"ORD0000497",6155,511,20240813,5,914.28,0.00,4571.40,0.00,4571.40
498,"ORD0000498",992,316,20240409,5,383.31,0.05,1916.55,95.83,1820.72
499,"ORD0000499",2493,790,20250730,6,437.81,0.05,2626.86,131.34,2495.52
500,"ORD0000500",250,910,20240929,1,55.60,0.10,55.60,5.56,50.04
501,"ORD0000501",3919,535,20231203,10,575.07,0.05,5750.70,287.54,5463.16
502,"ORD0000502",4881,774,20250529,2,969.54,0.10,1939.08,193.91,1745.17
503,"ORD0000503",6252,476,20241120,1,481.21,0.00,481.21,0.00,481.21
504,"ORD0000504",9200,6,20241205,4,251.66,0.00,1006.64,0.00,1006.64
505,"ORD0000505",8324,652,20251107,1,73.02,0.00,73.02,0.00,73.02
506,"ORD0000506",2331,334,20241002,6,703.16,0.00,4218.96,0.00,4218.96
507,"ORD0000507",2892,920,20250722,2,283.11,0.05,566.22,28.31,537.91
508,"ORD0000508",3014,896,20240724,1,378.54,0.05,378.54,18.93,359.61
509,"ORD0000509",4147,432,20240812,1,277.05,0.00,277.05,0.00,277.05
510,"ORD0000510",707,629,20240818,4,134.53,0.05,538.12,26.91,511.21
511,"ORD0000511",2176,339,20230717,4,275.17,0.15,1100.68,165.10,935.58
512,"ORD0000512",3606,909,20241030,1,106.69,0.00,106.69,0.00,106.69
513,"ORD0000513",7249,919,20250715,6,180.90,0.00,1085.40,0.00,1085.40
514,"ORD0000514",604,613,20230321,1,144.98,0.00,144.98,0.00,144.98
515,"ORD0000515",3814,748,20231231,6,26.81,0.05,160.86,8.04,152.82
516,"ORD0000516",166,649,20250701,1,67.29,0.05,67.29,3.36,63.93
517,"ORD0000517",1810,848,20250711,3,156.39,0.05,469.17,23.46,445.71
518,"ORD0000518",1002,726,20250930,1,133.49,0.10,133.49,13.35,120.14
519,"ORD0000519",9972,979,20241022,1,319.78,0.00,319.78,0.00,319.78
520,"ORD0000520",4333,692,20250608,1,445.94,0.10,445.94,44.59,401.35
521,"ORD0000521",4530,395,20230914,1,106.79,0.10,106.79,10.68,96.11
522,"ORD0000522",8913,184,20250103,1,54.36,0.00,54.36,0.00,54.36
523,"ORD0000523",4462,528,20250919,2,39.91,0.05,79.82,3.99,75.83
524,"ORD0000524",2362,488,20240806,1,22.49,0.00,22.49,0.00,22.49
525,"ORD0000525",6908,91,20231102,3,240.05,0.00,720.15,0.00,720.15
526,"ORD0000526",2759,903,20241209,1,721.08,0.00,721.08,0.00,721.08
527,"ORD0000527",3014,685,20250610,2,13.76,0.00,27.52,0.00,27.52
528,"ORD0000528",4938,813,20240711,6,1012.20,0.00,6073.20,0.00,6073.20
529,"ORD0000529",3624,504,20241227,1,873.44,0.00,873.44,0.00,873.44
530,"ORD0000530",4427,673,20240425,1,198.57,0.00,198.57,0.00,198.57
531,"ORD0000531",4530,333,20250707,1,6.86,0.00,6.86,0.00,6.86
532,"ORD0000532",771,198,20250523,4,28.27,0.05,113.08,5.65,107.43
533,"ORD0000533",357,318,20250401,3,72.92,0.10,218.76,21.88,196.88
534,"ORD0000534",111,307,20240906,1,1494.21,0.00,1494.21,0.00,1494.21
535,"ORD0000535",1801,624,20240926,4,872.02,0.00,3488.08,0.00,3488.08
536,"ORD0000536",9398,802,20250405,1,608.31,0.10,608.31,60.83,547.48
537,"ORD0000537",3948,608,20250311,3,87.07,0.05,261.21,13.06,248.15
538,"ORD0000538",2235,385,20250922,1,18.66,0.05,18.66,0.93,17.73
539,"ORD0000539",7684,324,20241027,4,203.79,0.15,815.16,122.27,692.89
540,"ORD0000540",5792,589,20240720,5,110.64,0.20,553.20,110.64,442.56
541,"ORD0000541",8896,778,20250621,1,1731.55,0.10,1731.55,173.16,1558.39
542,"ORD0000542",3269,394,20240904,5,13.34,0.00,66.70,0.00,66.70
543,"ORD0000543",1726,270,20240211,1,105.61,0.05,105.61,5.28,100.33
544,"ORD0000544",1400,567,20250928,1,270.30,0.00,270.30,0.00,270.30
545,"ORD0000545",7849,990,20240126,6,174.15,0.05,1044.90,52.25,992.65
546,"ORD0000546",8235,955,20250130,4,934.25,0.05,3737.00,186.85,3550.15
547,"ORD0000547",8044,145,20240729,3,108.84,0.10,326.52,32.65,293.87
548,"ORD0000548",4861,458,20250714,2,30.03,0.15,60.06,9.01,51.05
549,"ORD0000549",8677,77,20250502,2,1013.61,0.10,2027.22,202.72,1824.50
550,"ORD0000550",8811,462,20250429,6,75.85,0.10,455.10,45.51,409.59
551,"ORD0000551",7585,235,20240523,2,126.08,0.05,252.16,12.61,239.55
552,"ORD0000552",9163,424,20240810,1,35.12,0.00,35.12,0.00,35.12
553,"ORD0000553",2244,6,20250428,2,251.66,0.05,503.32,25.17,478.15
554,"ORD0000554",3373,61,20251209,2,46.86,0.00,93.72,0.00,93.72
555,"ORD0000555",8052,113,20241111,10,182.54,0.10,1825.40,182.54,1642.86
556,"ORD0000556",4396,160,20230414,4,11.89,0.00,47.56,0.00,47.56
557,"ORD0000557",8867,662,20240220,2,149.81,0.15,299.62,44.94,254.68
558,"ORD0000558",5480,810,20250416,2,76.00,0.00,152.00,0.00,152.00
559,"ORD0000559",9079,197,20251123,1,48.16,0.00,48.16,0.00,48.16
560,"ORD0000560",1496,545,20240906,2,168.20,0.00,336.40,0.00,336.40
561,"ORD0000561",7703,134,20231029,5,29.06,0.20,145.30,29.06,116.24
562,"ORD0000562",1266,489,20250723,1,44.27,0.00,44.27,0.00,44.27
563,"ORD0000563",2039,108,20240901,1,337.73,0.00,337.73,0.00,337.73
564,"ORD0000564",8865,849,20240417,5,128.66,0.05,643.30,32.17,611.13
565,"ORD0000565",692,425,20231128,2,111.38,0.00,222.76,0.00,222.76
566,"ORD0000566",8822,934,20240419,3,405.72,0.00,1217.16,0.00,1217.16
567,"ORD0000567",3893,418,20240817,5,55.17,0.10,275.85,27.59,248.26
568,"ORD0000568",6549,746,20230416,1,155.38,0.00,155.38,0.00,155.38
569,"ORD0000569",4681,386,20240726,4,312.39,0.10,1249.56,124.96,1124.60
570,"ORD0000570",8372,992,20240329,5,290.63,0.00,1453.15,0.00,1453.15
571,"ORD0000571",8420,341,20240516,3,1283.09,0.00,3849.27,0.00,3849.27
572,"ORD0000572",9010,277,20250528,2,674.35,0.00,1348.70,0.00,1348.70
573,"ORD0000573",9190,2,20240317,1,3.92,0.10,3.92,0.39,3.53
574,"ORD0000574",9501,2,20250820,1,3.92,0.20,3.92,0.78,3.14
575,"ORD0000575",4753,402,20240117,1,315.18,0.05,315.18,15.76,299.42
576,"ORD0000576",9777,351,20240722,2,48.69,0.00,97.38,0.00,97.38
577,"ORD0000577",3035,712,20230610,1,212.74,0.00,212.74,0.00,212.74
578,"ORD0000578",6155,380,20241013,2,54.81,0.00,109.62,0.00,109.62
579,"ORD0000579",4373,658,20250531,3,101.70,0.10,305.10,30.51,274.59
580,"ORD0000580",9977,858,20250217,1,25.04,0.15,25.04,3.76,21.28
581,"ORD0000581",8683,372,20230401,6,261.02,0.05,1566.12,78.31,1487.81
582,"ORD0000582",3126,904,20231114,6,31.10,0.00,186.60,0.00,186.60
583,"ORD0000583",9388,143,20240803,3,432.93,0.05,1298.79,64.94,1233.85
584,"ORD0000584",6392,489,20240903,4,44.27,0.00,177.08,0.00,177.08
585,"ORD0000585",9959,309,20240915,1,19.01,0.00,19.01,0.00,19.01
586,"ORD0000586",9700,61,20240702,1,46.86,0.00,46.86,0.00,46.86
587,"ORD0000587",1307,444,20230224,3,577.60,0.00,1732.80,0.00,1732.80
588,"ORD0000588",473,630,20240115,6,121.34,0.00,728.04,0.00,728.04
589,"ORD0000589",1098,771,20230913,6,167.69,0.10,1006.14,100.61,905.53
590,"ORD0000590",3042,156,20250720,1,35.74,0.00,35.74,0.00,35.74
591,"ORD0000591",7036,56,20230213,1,1172.37,0.05,1172.37,58.62,1113.75
592,"ORD0000592",509,305,20250727,10,312.35,0.10,3123.50,312.35,2811.15
593,"ORD0000593",4367,437,20240603,4,50.03,0.10,200.12,20.01,180.11
594,"ORD0000594",9606,191,20240610,3,422.22,0.00,1266.66,0.00,1266.66
595,"ORD0000595",9352,720,20230714,3,414.66,0.00,1243.98,0.00,1243.98
596,"ORD0000596",1754,24,20240304,3,3.43,0.10,10.29,1.03,9.26
597,"ORD0000597",1807,858,20250710,3,25.04,0.00,75.12,0.00,75.12
598,"ORD0000598",2601,385,20240803,1,18.66,0.15,18.66,2.80,15.86
599,"ORD0000599",4124,343,20250114,3,393.44,0.00,1180.32,0.00,1180.32
600,"ORD0000600",2971,858,20240809,1,25.04,0.10,25.04,2.50,22.54
601,"ORD0000601",7453,226,20240116,1,10.27,0.10,10.27,1.03,9.24
602,"ORD0000602",73,810,20240101,3,76.00,0.00,228.00,0.00,228.00
603,"ORD0000603",9352,209,20240820,3,11.91,0.10,35.73,3.57,32.16
604,"ORD0000604",3814,895,20250203,1,111.72,0.00,111.72,0.00,111.72
605,"ORD0000605",5217,557,20230730,2,7.70,0.05,15.40,0.77,14.63
606,"ORD0000606",7682,974,20250826,1,333.12,0.00,333.12,0.00,333.12
607,"ORD0000607",5874,541,20240824,1,29.72,0.00,29.72,0.00,29.72
608,"ORD0000608",3719,913,20250810,1,167.70,0.10,167.70,16.77,150.93
609,"ORD0000609",561,153,20250411,3,425.80,0.05,1277.40,63.87,1213.53
610,"ORD0000610",2021,64,20251103,1,165.49,0.15,165.49,24.82,140.67
611,"ORD0000611",6073,823,20230531,2,194.67,0.05,389.34,19.47,369.87
612,"ORD0000612",6833,115,20241227,1,186.49,0.00,186.49,0.00,186.49
613,"ORD0000613",1726,58,20250611,2,36.45,0.00,72.90,0.00,72.90
614,"ORD0000614",9559,880,20231112,3,81.50,0.10,244.50,24.45,220.05
615,"ORD0000615",9079,443,20250901,1,14.16,0.00,14.16,0.00,14.16
616,"ORD0000616",6620,407,20230310,3,481.87,0.05,1445.61,72.28,1373.33
617,"ORD0000617",7451,226,20240121,1,10.27,0.00,10.27,0.00,10.27
618,"ORD0000618",5202,891,20230823,3,61.67,0.00,185.01,0.00,185.01
619,"ORD0000619",2946,340,20251018,3,44.15,0.05,132.45,6.62,125.83
620,"ORD0000620",7077,276,20231222,3,372.07,0.00,1116.21,0.00,1116.21
621,"ORD0000621",1559,472,20230710,3,29.58,0.05,88.74,4.44,84.30
622,"ORD0000622",8620,588,20241009,1,208.28,0.05,208.28,10.41,197.87
623,"ORD0000623",445,698,20241111,5,544.42,0.00,2722.10,0.00,2722.10
624,"ORD0000624",4793,624,20250708,1,872.02,0.00,872.02,0.00,872.02
625,"ORD0000625",2887,208,20231024,2,329.05,0.00,658.10,0.00,658.10
626,"ORD0000626",4209,590,20240328,2,25.62,0.20,51.24,10.25,40.99
627,"ORD0000627",3808,423,20250715,3,114.33,0.00,342.99,0.00,342.99
628,"ORD0000628",312,582,20240620,1,547.66,0.15,547.66,82.15,465.51
629,"ORD0000629",3402,397,20240519,1,1379.13,0.05,1379.13,68.96,1310.17
630,"ORD0000630",6186,563,20250411,2,53.19,0.00,106.38,0.00,106.38
631,"ORD0000631",2156,631,20250517,1,73.78,0.00,73.78,0.00,73.78
632,"ORD0000632",8832,71,20240213,2,1176.51,0.10,2353.02,235.30,2117.72
633,"ORD0000633",1763,154,20250302,4,16.17,0.05,64.68,3.23,61.45
634,"ORD0000634",4366,953,20240307,3,163.19,0.00,489.57,0.00,489.57
635,"ORD0000635",4069,19,20240524,3,330.87,0.00,992.61,0.00,992.61
636,"ORD0000636",252,769,20230520,2,8.03,0.00,16.06,0.00,16.06
637,"ORD0000637",9930,530,20240202,1,222.86,0.00,222.86,0.00,222.86
638,"ORD0000638",1541,481,20240401,8,200.44,0.00,1603.52,0.00,1603.52
639,"ORD0000639",8273,577,20240610,3,19.84,0.00,59.52,0.00,59.52
640,"ORD0000640",5234,929,20231212,3,779.75,0.00,2339.25,0.00,2339.25
641,"ORD0000641",1093,263,20240725,10,31.97,0.10,319.70,31.97,287.73
642,"ORD0000642",7091,467,20241106,2,175.98,0.00,351.96,0.00,351.96
643,"ORD0000643",1615,413,20241211,1,108.83,0.20,108.83,21.77,87.06
644,"ORD0000644",6633,759,20241231,2,94.73,0.00,189.46,0.00,189.46
645,"ORD0000645",6507,704,20240605,4,133.84,0.00,535.36,0.00,535.36
646,"ORD0000646",2159,182,20250825,2,156.45,0.00,312.90,0.00,312.90
647,"ORD0000647",2331,260,20250904,1,943.87,0.15,943.87,141.58,802.29
648,"ORD0000648",489,192,20230504,8,74.80,0.15,598.40,89.76,508.64
649,"ORD0000649",4814,240,20250222,3,372.84,0.00,1118.52,0.00,1118.52
650,"ORD0000650",1431,799,20250615,3,58.54,0.15,175.62,26.34,149.28
651,"ORD0000651",8387,584,20240327,1,370.72,0.05,370.72,18.54,352.18
652,"ORD0000652",8602,67,20250622,2,53.39,0.10,106.78,10.68,96.10
653,"ORD0000653",1387,264,20241231,1,1115.70,0.00,1115.70,0.00,1115.70
654,"ORD0000654",5681,341,20250225,1,1283.09,0.05,1283.09,64.15,1218.94
655,"ORD0000655",2307,364,20240303,1,161.87,0.00,161.87,0.00,161.87
