"inventory_key","product_key","warehouse_key","inventory_date_key","stock_level","reorder_level","inventory_value","stock_risk_flag"
666,189,10,20230606,265,50,23288.20,False
667,189,10,20231109,246,50,21618.48,False
668,189,10,20240414,236,50,20739.68,False
669,189,10,20240917,234,50,20563.92,False
670,189,10,20250221,201,50,17663.88,False
671,189,10,20250727,217,50,19069.96,False
672,189,10,20251231,232,50,20388.16,False
673,838,8,20230101,32,10,4537.28,False
674,838,8,20230606,41,10,5813.39,False
675,838,8,20231109,36,10,5104.44,False
676,838,8,20240414,40,10,5671.60,False
677,838,8,20240917,43,10,6096.97,False
678,838,8,20250221,42,10,5955.18,False
679,838,8,20250727,42,10,5955.18,False
680,838,8,20251231,48,10,6805.92,False
681,800,12,20230101,28,50,1467.48,True
682,800,12,20230606,0,50,0.00,True
683,800,12,20231109,0,50,0.00,True
684,800,12,20240414,9,50,471.69,True
685,800,12,20240917,10,50,524.10,True
686,800,12,20250221,30,50,1572.30,True
687,800,12,20250727,67,50,3511.47,False
688,800,12,20251231,47,50,2463.27,True
689,519,5,20230101,139,25,2014.11,False
690,519,5,20230606,137,25,1985.13,False
691,519,5,20231109,150,25,2173.50,False
692,519,5,20240414,143,25,2072.07,False
693,519,5,20240917,140,25,2028.60,False
694,519,5,20250221,140,25,2028.60,False
695,519,5,20250727,151,25,2187.99,False
696,519,5,20251231,149,25,2159.01,False
697,398,10,20230101,422,75,37790.10,False
698,398,10,20230606,484,75,43342.20,False
699,398,10,20231109,485,75,43431.75,False
700,398,10,20240414,472,75,42267.60,False
701,398,10,20240917,483,75,43252.65,False
702,398,10,20250221,474,75,42446.70,False
703,398,10,20250727,489,75,43789.95,False
704,398,10,20251231,471,75,42178.05,False
705,341,2,20230101,206,75,149244.94,False
706,341,2,20230606,223,75,161561.27,False
707,341,2,20231109,224,75,162285.76,False
708,341,2,20240414,219,75,158663.31,False
709,341,2,20240917,191,75,138377.59,False
710,341,2,20250221,190,75,137653.10,False
711,341,2,20250727,233,75,168806.17,False
712,341,2,20251231,275,75,199234.75,False
713,267,1,20230101,204,50,5028.60,False
714,267,1,20230606,201,50,4954.65,False
715,267,1,20231109,182,50,4486.30,False
716,267,1,20240414,167,50,4116.55,False
717,267,1,20240917,138,50,3401.70,False
718,267,1,20250221,117,50,2884.05,False
719,267,1,20250727,117,50,2884.05,False
720,267,1,20251231,102,50,2514.30,False
721,548,8,20230101,282,75,47556.48,False
722,548,8,20230606,292,75,49242.88,False
723,548,8,20231109,282,75,47556.48,False
724,548,8,20240414,218,75,36763.52,False
725,548,8,20240917,193,75,32547.52,False
726,548,8,20250221,174,75,29343.36,False
727,548,8,20250727,165,75,27825.60,False
728,548,8,20251231,166,75,27994.24,False
729,232,3,20230101,149,25,20345.95,False
730,232,3,20230606,147,25,20072.85,False
731,232,3,20231109,146,25,19936.30,False
732,232,3,20240414,142,25,19390.10,False
733,232,3,20240917,142,25,19390.10,False
734,232,3,20250221,126,25,17205.30,False
735,232,3,20250727,153,25,20892.15,False
736,232,3,20251231,140,25,19117.00,False
737,870,6,20230101,120,20,2664.00,False
738,870,6,20230606,124,20,2752.80,False
739,870,6,20231109,118,20,2619.60,False
740,870,6,20240414,129,20,2863.80,False
741,870,6,20240917,124,20,2752.80,False
742,870,6,20250221,118,20,2619.60,False
743,870,6,20250727,109,20,2419.80,False
744,870,6,20251231,108,20,2397.60,False
745,937,7,20230101,77,50,378.84,False
746,937,7,20230606,40,50,196.80,True
747,937,7,20231109,60,50,295.20,False
748,937,7,20240414,27,50,132.84,True
749,937,7,20240917,22,50,108.24,True
750,937,7,20250221,0,50,0.00,True
751,937,7,20250727,0,50,0.00,True
752,937,7,20251231,5,50,24.60,True
753,650,7,20230101,82,25,2104.94,False
754,650,7,20230606,64,25,1642.88,False
755,650,7,20231109,68,25,1745.56,False
756,650,7,20240414,65,25,1668.55,False
757,650,7,20240917,77,25,1976.59,False
758,650,7,20250221,89,25,2284.63,False
759,650,7,20250727,98,25,2515.66,False
760,650,7,20251231,99,25,2541.33,False
761,680,7,20230101,114,50,1995.00,False
762,680,7,20230606,136,50,2380.00,False
763,680,7,20231109,135,50,2362.50,False
764,680,7,20240414,136,50,2380.00,False
765,680,7,20240917,118,50,2065.00,False
766,680,7,20250221,109,50,1907.50,False
767,680,7,20250727,131,50,2292.50,False
768,680,7,20251231,109,50,1907.50,False
769,385,1,20230101,128,25,1217.28,False
770,385,1,20230606,118,25,1122.18,False
771,385,1,20231109,113,25,1074.63,False
772,385,1,20240414,110,25,1046.10,False
773,385,1,20240917,100,25,951.00,False
774,385,1,20250221,104,25,989.04,False
775,385,1,20250727,88,25,836.88,False
776,385,1,20251231,105,25,998.55,False
777,168,5,20230101,114,20,1666.68,False
778,168,5,20230606,103,20,1505.86,False
779,168,5,20231109,97,20,1418.14,False
780,168,5,20240414,104,20,1520.48,False
781,168,5,20240917,89,20,1301.18,False
782,168,5,20250221,85,20,1242.70,False
783,168,5,20250727,73,20,1067.26,False
784,168,5,20251231,64,20,935.68,False
785,987,12,20230101,175,50,76725.25,False
786,987,12,20230606,180,50,78917.40,False
787,987,12,20231109,149,50,65326.07,False
788,987,12,20240414,79,50,34635.97,False
789,987,12,20240917,95,50,41650.85,False
790,987,12,20250221,137,50,60064.91,False
791,987,12,20250727,128,50,56119.04,False
792,987,12,20251231,113,50,49542.59,False
793,47,9,20230101,67,25,3112.82,False
794,47,9,20230606,66,25,3066.36,False
795,47,9,20231109,42,25,1951.32,False
796,47,9,20240414,64,25,2973.44,False
797,47,9,20240917,48,25,2230.08,False
798,47,9,20250221,65,25,3019.90,False
799,47,9,20250727,60,25,2787.60,False
800,47,9,20251231,63,25,2926.98,False
801,826,6,20230101,263,75,1478.06,False
802,826,6,20230606,284,75,1596.08,False
803,826,6,20231109,296,75,1663.52,False
804,826,6,20240414,292,75,1641.04,False
805,826,6,20240917,274,75,1539.88,False
806,826,6,20250221,297,75,1669.14,False
807,826,6,20250727,326,75,1832.12,False
808,826,6,20251231,307,75,1725.34,False
809,929,12,20230101,21,10,12177.27,False
810,929,12,20230606,27,10,15656.49,False
811,929,12,20231109,34,10,19715.58,False
812,929,12,20240414,27,10,15656.49,False
813,929,12,20240917,26,10,15076.62,False
814,929,12,20250221,23,10,13337.01,False
815,929,12,20250727,17,10,9857.79,False
816,929,12,20251231,22,10,12757.14,False
817,774,4,20230101,114,25,69278.94,False
818,774,4,20230606,109,25,66240.39,False
819,774,4,20231109,106,25,64417.26,False
820,774,4,20240414,97,25,58947.87,False
821,774,4,20240917,86,25,52263.06,False
822,774,4,20250221,75,25,45578.25,False
823,774,4,20250727,65,25,39501.15,False
824,774,4,20251231,55,25,33424.05,False
825,930,2,20230101,41,25,1122.17,False
826,930,2,20230606,31,25,848.47,False
827,930,2,20231109,34,25,930.58,False
828,930,2,20240414,28,25,766.36,False
829,930,2,20240917,21,25,574.77,True
830,930,2,20250221,16,25,437.92,True
831,930,2,20250727,20,25,547.40,True
832,930,2,20251231,14,25,383.18,True
833,311,9,20230101,245,75,30475.55,False
834,311,9,20230606,315,75,39182.85,False
835,311,9,20231109,386,75,48014.54,False
836,311,9,20240414,402,75,50004.78,False
837,311,9,20240917,363,75,45153.57,False
838,311,9,20250221,416,75,51746.24,False
839,311,9,20250727,418,75,51995.02,False
840,311,9,20251231,467,75,58090.13,False
841,927,2,20230101,51,10,14872.11,False
842,927,2,20230606,49,10,14288.89,False
843,927,2,20231109,60,10,17496.60,False
844,927,2,20240414,59,10,17204.99,False
845,927,2,20240917,66,10,19246.26,False
846,927,2,20250221,75,10,21870.75,False
847,927,2,20250727,85,10,24786.85,False
848,927,2,20251231,80,10,23328.80,False
849,609,1,20230101,88,75,4075.28,False
850,609,1,20230606,85,75,3936.35,False
851,609,1,20231109,114,75,5279.34,False
852,609,1,20240414,57,75,2639.67,True
853,609,1,20240917,22,75,1018.82,True
854,609,1,20250221,55,75,2547.05,True
855,609,1,20250727,43,75,1991.33,True
856,609,1,20251231,66,75,3056.46,True
857,51,7,20230101,92,20,1237.40,False
858,51,7,20230606,104,20,1398.80,False
859,51,7,20231109,115,20,1546.75,False
860,51,7,20240414,119,20,1600.55,False
861,51,7,20240917,125,20,1681.25,False
862,51,7,20250221,131,20,1761.95,False
863,51,7,20250727,120,20,1614.00,False
864,51,7,20251231,118,20,1587.10,False
865,414,10,20230101,657,100,22469.40,False
866,414,10,20230606,662,100,22640.40,False
867,414,10,20231109,702,100,24008.40,False
868,414,10,20240414,726,100,24829.20,False
869,414,10,20240917,706,100,24145.20,False
870,414,10,20250221,636,100,21751.20,False
871,414,10,20250727,617,100,21101.40,False
872,414,10,20251231,629,100,21511.80,False
873,922,3,20230101,33,10,7105.89,False
874,922,3,20230606,38,10,8182.54,False
875,922,3,20231109,30,10,6459.90,False
876,922,3,20240414,27,10,5813.91,False
877,922,3,20240917,35,10,7536.55,False
878,922,3,20250221,31,10,6675.23,False
879,922,3,20250727,35,10,7536.55,False
880,922,3,20251231,32,10,6890.56,False
881,411,5,20230101,54,20,11809.26,False
882,411,5,20230606,65,20,14214.85,False
883,411,5,20231109,68,20,14870.92,False
884,411,5,20240414,78,20,17057.82,False
885,411,5,20240917,78,20,17057.82,False
886,411,5,20250221,64,20,13996.16,False
887,411,5,20250727,67,20,14652.23,False
888,411,5,20251231,53,20,11590.57,False
889,955,6,20230101,186,50,130220.46,False
890,955,6,20230606,194,50,135821.34,False
891,955,6,20231109,227,50,158924.97,False
892,955,6,20240414,232,50,162425.52,False
893,955,6,20240917,156,50,109217.16,False
894,955,6,20250221,203,50,142122.33,False
895,955,6,20250727,165,50,115518.15,False
896,955,6,20251231,204,50,142822.44,False
897,533,1,20230101,398,100,26996.34,False
898,533,1,20230606,431,100,29234.73,False
899,533,1,20231109,447,100,30320.01,False
900,533,1,20240414,491,100,33304.53,False
901,533,1,20240917,491,100,33304.53,False
902,533,1,20250221,482,100,32694.06,False
903,533,1,20250727,462,100,31337.46,False
904,533,1,20251231,476,100,32287.08,False
905,914,8,20230101,554,100,5927.80,False
906,914,8,20230606,517,100,5531.90,False
907,914,8,20231109,507,100,5424.90,False
908,914,8,20240414,535,100,5724.50,False
909,914,8,20240917,501,100,5360.70,False
910,914,8,20250221,541,100,5788.70,False
911,914,8,20250727,597,100,6387.90,False
912,914,8,20251231,607,100,6494.90,False
913,234,5,20230101,52,20,11730.68,False
914,234,5,20230606,47,20,10602.73,False
915,234,5,20231109,38,20,8572.42,False
916,234,5,20240414,25,20,5639.75,False
917,234,5,20240917,41,20,9249.19,False
918,234,5,20250221,22,20,4962.98,False
919,234,5,20250727,3,20,676.77,True
920,234,5,20251231,17,20,3835.03,True
921,435,5,20230101,110,25,67365.10,False
922,435,5,20230606,120,25,73489.20,False
923,435,5,20231109,122,25,74714.02,False
924,435,5,20240414,122,25,74714.02,False
925,435,5,20240917,132,25,80838.12,False
926,435,5,20250221,116,25,71039.56,False
927,435,5,20250727,99,25,60628.59,False
928,435,5,20251231,96,25,58791.36,False
929,255,11,20230101,34,25,106.76,False
930,255,11,20230606,18,25,56.52,True
931,255,11,20231109,0,25,0.00,True
932,255,11,20240414,1,25,3.14,True
933,255,11,20240917,3,25,9.42,True
934,255,11,20250221,0,25,0.00,True
935,255,11,20250727,4,25,12.56,True
936,255,11,20251231,0,25,0.00,True
937,524,10,20230101,33,10,2681.58,False
938,524,10,20230606,31,10,2519.06,False
939,524,10,20231109,28,10,2275.28,False
940,524,10,20240414,29,10,2356.54,False
941,524,10,20240917,29,10,2356.54,False
942,524,10,20250221,29,10,2356.54,False
943,524,10,20250727,32,10,2600.32,False
944,524,10,20251231,34,10,2762.84,False
945,674,6,20230101,112,20,2531.20,False
946,674,6,20230606,125,20,2825.00,False
947,674,6,20231109,107,20,2418.20,False
948,674,6,20240414,94,20,2124.40,False
949,674,6,20240917,94,20,2124.40,False
950,674,6,20250221,85,20,1921.00,False
951,674,6,20250727,102,20,2305.20,False
952,674,6,20251231,111,20,2508.60,False
953,617,4,20230101,144,50,20921.76,False
954,617,4,20230606,162,50,23536.98,False
955,617,4,20231109,137,50,19904.73,False
956,617,4,20240414,140,50,20340.60,False
957,617,4,20240917,172,50,24989.88,False
958,617,4,20250221,181,50,26297.49,False
959,617,4,20250727,164,50,23827.56,False
960,617,4,20251231,172,50,24989.88,False
961,165,10,20230101,237,75,8349.51,False
962,165,10,20230606,188,75,6623.24,False
963,165,10,20231109,210,75,7398.30,False
964,165,10,20240414,260,75,9159.80,False
965,165,10,20240917,268,75,9441.64,False
966,165,10,20250221,265,75,9335.95,False
967,165,10,20250727,282,75,9934.86,False
968,165,10,20251231,345,75,12154.35,False
969,802,1,20230101,32,75,12754.24,True
970,802,1,20230606,40,75,15942.80,True
971,802,1,20231109,23,75,9167.11,True
972,802,1,20240414,43,75,17138.51,True
973,802,1,20240917,26,75,10362.82,True
974,802,1,20250221,44,75,17537.08,True
975,802,1,20250727,56,75,22319.92,True
976,802,1,20251231,0,75,0.00,True
977,526,11,20230101,24,20,2635.92,False
978,526,11,20230606,36,20,3953.88,False
979,526,11,20231109,36,20,3953.88,False
980,526,11,20240414,36,20,3953.88,False
981,526,11,20240917,41,20,4503.03,False
982,526,11,20250221,44,20,4832.52,False
983,526,11,20250727,43,20,4722.69,False
984,526,11,20251231,34,20,3734.22,False
985,75,3,20230101,151,25,1987.16,False
986,75,3,20230606,158,25,2079.28,False
987,75,3,20231109,165,25,2171.40,False
988,75,3,20240414,163,25,2145.08,False
989,75,3,20240917,150,25,1974.00,False
990,75,3,20250221,165,25,2171.40,False
991,75,3,20250727,170,25,2237.20,False
992,75,3,20251231,193,25,2539.88,False
993,639,3,20230101,100,25,10580.00,False
994,639,3,20230606,113,25,11955.40,False
995,639,3,20231109,115,25,12167.00,False
996,639,3,20240414,118,25,12484.40,False
997,639,3,20240917,105,25,11109.00,False
998,639,3,20250221,101,25,10685.80,False
999,639,3,20250727,96,25,10156.80,False
1000,639,3,20251231,112,25,11849.60,False
1001,867,6,20230101,132,20,56213.52,False
1002,867,6,20230606,124,20,52806.64,False
1003,867,6,20231109,131,20,55787.66,False
1004,867,6,20240414,111,20,47270.46,False
1005,867,6,20240917,121,20,51529.06,False
1006,867,6,20250221,135,20,57491.10,False
1007,867,6,20250727,140,20,59620.40,False
1008,867,6,20251231,142,20,60472.12,False
1009,399,4,20230101,189,50,19635.21,False
1010,399,4,20230606,245,50,25453.05,False
1011,399,4,20231109,221,50,22959.69,False
1012,399,4,20240414,225,50,23375.25,False
1013,399,4,20240917,237,50,24621.93,False
1014,399,4,20250221,253,50,26284.17,False
1015,399,4,20250727,243,50,25245.27,False
1016,399,4,20251231,253,50,26284.17,False
1017,843,10,20230101,221,75,6696.30,False
1018,843,10,20230606,167,75,5060.10,False
1019,843,10,20231109,193,75,5847.90,False
1020,843,10,20240414,165,75,4999.50,False
1021,843,10,20240917,148,75,4484.40,False
1022,843,10,20250221,244,75,7393.20,False
1023,843,10,20250727,250,75,7575.00,False
1024,843,10,20251231,158,75,4787.40,False
1025,492,9,20230101,151,75,10544.33,False
1026,492,9,20230606,153,75,10683.99,False
1027,492,9,20231109,173,75,12080.59,False
1028,492,9,20240414,163,75,11382.29,False
1029,492,9,20240917,197,75,13756.51,False
1030,492,9,20250221,193,75,13477.19,False
1031,492,9,20250727,238,75,16619.54,False
1032,492,9,20251231,280,75,19552.40,False
1033,567,9,20230101,48,25,8196.96,False
1034,567,9,20230606,70,25,11953.90,False
1035,567,9,20231109,92,25,15710.84,False
1036,567,9,20240414,64,25,10929.28,False
1037,567,9,20240917,62,25,10587.74,False
1038,567,9,20250221,68,25,11612.36,False
1039,567,9,20250727,68,25,11612.36,False
1040,567,9,20251231,74,25,12636.98,False
1041,415,9,20230101,148,50,29219.64,False
1042,415,9,20230606,148,50,29219.64,False
1043,415,9,20231109,116,50,22901.88,False
1044,415,9,20240414,85,50,16781.55,False
1045,415,9,20240917,92,50,18163.56,False
1046,415,9,20250221,55,50,10858.65,False
1047,415,9,20250727,49,50,9674.07,True
1048,415,9,20251231,49,50,9674.07,True
1049,842,2,20230101,111,50,6182.70,False
1050,842,2,20230606,135,50,7519.50,False
1051,842,2,20231109,150,50,8355.00,False
1052,842,2,20240414,172,50,9580.40,False
1053,842,2,20240917,207,50,11529.90,False
1054,842,2,20250221,251,50,13980.70,False
1055,842,2,20250727,234,50,13033.80,False
1056,842,2,20251231,197,50,10972.90,False
1057,827,2,20230101,52,20,3946.80,False
1058,827,2,20230606,41,20,3111.90,False
1059,827,2,20231109,57,20,4326.30,False
1060,827,2,20240414,60,20,4554.00,False
1061,827,2,20240917,70,20,5313.00,False
1062,827,2,20250221,68,20,5161.20,False
1063,827,2,20250727,63,20,4781.70,False
1064,827,2,20251231,59,20,4478.10,False
1065,402,10,20230101,264,50,50344.80,False
1066,402,10,20230606,251,50,47865.70,False
1067,402,10,20231109,256,50,48819.20,False
1068,402,10,20240414,282,50,53777.40,False
1069,402,10,20240917,253,50,48247.10,False
1070,402,10,20250221,284,50,54158.80,False
1071,402,10,20250727,266,50,50726.20,False
1072,402,10,20251231,300,50,57210.00,False
1073,659,3,20230101,102,75,20483.64,False
1074,659,3,20230606,127,75,25504.14,False
1075,659,3,20231109,160,75,32131.20,False
1076,659,3,20240414,161,75,32332.02,False
1077,659,3,20240917,147,75,29520.54,False
1078,659,3,20250221,154,75,30926.28,False
1079,659,3,20250727,182,75,36549.24,False
1080,659,3,20251231,158,75,31729.56,False
1081,450,7,20230101,38,10,2820.36,False
1082,450,7,20230606,34,10,2523.48,False
1083,450,7,20231109,31,10,2300.82,False
1084,450,7,20240414,25,10,1855.50,False
1085,450,7,20240917,27,10,2003.94,False
1086,450,7,20250221,25,10,1855.50,False
1087,450,7,20250727,26,10,1929.72,False
1088,450,7,20251231,30,10,2226.60,False
