"purchase_key","purchase_order_id","supplier_key","product_key","order_date_key","received_date_key","quantity","unit_cost","purchase_value","lead_time_days"
420,"PO000420",14,329,20250806,20250817,100,188.13,18813.00,11
421,"PO000421",70,811,20241025,20241119,300,182.68,54804.00,25
422,"PO000422",6,581,20240204,20240222,500,23.85,11925.00,18
423,"PO000423",77,458,20230629,20230710,300,17.72,5316.00,11
424,"PO000424",112,355,20240316,20240412,750,867.04,650280.00,27
425,"PO000425",99,127,20230610,20230621,750,6.03,4522.50,11
426,"PO000426",87,737,20240517,20240604,300,55.28,16584.00,18
427,"PO000427",70,28,20240628,20240721,50,135.73,6786.50,23
428,"PO000428",86,86,20250410,20250418,150,76.07,11410.50,8
429,"PO000429",12,294,20231107,20231125,50,246.45,12322.50,18
430,"PO000430",75,622,20240909,20241001,300,240.34,72102.00,22
431,"PO000431",48,891,20230820,20230901,100,32.45,3245.00,12
432,"PO000432",13,685,20240429,20240506,300,7.63,2289.00,7
433,"PO000433",120,711,20250611,20250623,1000,12.54,12540.00,12
434,"PO000434",96,231,20230204,20230217,200,121.29,24258.00,13
435,"PO000435",84,916,20240815,20240913,200,32.88,6576.00,29
436,"PO000436",101,539,20241208,20241229,200,628.06,125612.00,21
437,"PO000437",51,552,20241102,20241103,150,120.54,18081.00,1
438,"PO000438",101,615,20230210,20230228,200,30.44,6088.00,18
439,"PO000439",119,81,20230422,20230423,500,15.05,7525.00,1
440,"PO000440",54,95,20230309,20230417,150,884.58,132687.00,39
441,"PO000441",58,807,20230211,20230223,100,61.04,6104.00,12
442,"PO000442",90,749,20240920,20241006,1000,26.75,26750.00,16
443,"PO000443",65,975,20240812,20240830,750,32.27,24202.50,18
444,"PO000444",50,374,20230930,20231024,750,610.89,458167.50,24
445,"PO000445",70,664,20240922,20241017,1000,48.16,48160.00,25
446,"PO000446",76,649,20231108,20231127,100,37.32,3732.00,19
447,"PO000447",68,373,20230407,20230417,750,121.48,91110.00,10
448,"PO000448",71,865,20241219,20250108,150,75.47,11320.50,20
449,"PO000449",103,940,20240904,20240908,100,650.31,65031.00,4
450,"PO000450",93,929,20250424,20250513,750,580.96,435720.00,19
451,"PO000451",6,943,20230208,20230222,500,106.21,53105.00,14
452,"PO000452",84,501,20231201,20231225,300,39.64,11892.00,24
453,"PO000453",17,413,20230427,20230516,200,86.38,17276.00,19
454,"PO000454",106,960,20230612,20230705,750,31.98,23985.00,23
455,"PO000455",61,267,20251104,20251204,300,25.09,7527.00,30
456,"PO000456",80,461,20240420,20240425,500,215.92,107960.00,5
457,"PO000457",38,601,20230821,20230825,150,707.05,106057.50,4
458,"PO000458",7,42,20251225,20260111,50,314.67,15733.50,17
459,"PO000459",82,504,20241226,20250122,500,503.58,251790.00,27
460,"PO000460",103,640,20250326,20250331,300,54.49,16347.00,5
461,"PO000461",36,75,20240919,20241008,500,12.64,6320.00,19
462,"PO000462",54,360,20241230,20250128,500,301.54,150770.00,29
463,"PO000463",58,102,20230526,20230611,100,37.49,3749.00,16
464,"PO000464",30,217,20230409,20230430,300,599.99,179997.00,21
465,"PO000465",102,784,20240122,20240218,50,93.87,4693.50,27
466,"PO000466",55,703,20230915,20231005,100,10.54,1054.00,20
467,"PO000467",6,714,20240516,20240601,1000,372.81,372810.00,16
468,"PO000468",84,938,20240527,20240617,750,258.99,194242.50,21
469,"PO000469",44,560,20240816,20240911,50,203.43,10171.50,26
470,"PO000470",62,111,20240607,20240707,50,34.09,1704.50,30
471,"PO000471",7,867,20230116,20230204,300,412.33,123699.00,19
472,"PO000472",60,353,20240512,20240609,750,74.61,55957.50,28
473,"PO000473",42,120,20230725,20230823,50,47.66,2383.00,29
474,"PO000474",91,944,20250124,20250217,750,73.42,55065.00,24
475,"PO000475",65,975,20230731,20230818,150,33.68,5052.00,18
476,"PO000476",36,262,20250225,20250315,100,148.57,14857.00,18
477,"PO000477",98,182,20240715,20240801,750,99.86,74895.00,17
478,"PO000478",102,381,20230304,20230331,500,240.40,120200.00,27
479,"PO000479",112,465,20240924,20241019,300,85.61,25683.00,25
480,"PO000480",88,10,20250703,20250725,100,16.55,1655.00,22
481,"PO000481",43,204,20230318,20230330,150,252.49,37873.50,12
482,"PO000482",12,576,20241120,20241208,1000,40.19,40190.00,18
483,"PO000483",22,654,20231124,20231212,200,39.82,7964.00,18
484,"PO000484",24,34,20230111,20230120,300,99.59,29877.00,9
485,"PO000485",99,19,20230507,20230517,100,270.33,27033.00,10
486,"PO000486",117,341,20240113,20240130,50,740.72,37036.00,17
487,"PO000487",83,704,20240112,20240209,50,74.58,3729.00,28
488,"PO000488",68,373,20241002,20241011,300,120.02,36006.00,9
489,"PO000489",36,527,20240201,20240222,150,90.73,13609.50,21
490,"PO000490",6,714,20241107,20241118,200,370.11,74022.00,11
491,"PO000491",32,164,20250926,20251004,150,481.57,72235.50,8
492,"PO000492",91,997,20240228,20240322,300,477.62,143286.00,23
493,"PO000493",17,417,20250707,20250723,750,542.56,406920.00,16
494,"PO000494",101,345,20231011,20231102,500,230.68,115340.00,22
495,"PO000495",26,980,20240119,20240208,500,107.28,53640.00,20
496,"PO000496",78,849,20241108,20241127,1000,67.04,67040.00,19
497,"PO000497",55,703,20240223,20240313,500,10.84,5420.00,19
498,"PO000498",10,594,20230413,20230424,750,95.79,71842.50,11
499,"PO000499",50,652,20231008,20231021,50,47.89,2394.50,13
500,"PO000500",92,494,20230712,20230718,50,78.84,3942.00,6
501,"PO000501",1,170,20230428,20230518,500,193.14,96570.00,20
502,"PO000502",80,46,20241021,20241028,100,19.74,1974.00,7
503,"PO000503",13,635,20240602,20240616,100,73.81,7381.00,14
504,"PO000504",66,869,20231218,20231222,300,9.81,2943.00,4
505,"PO000505",65,886,20250126,20250219,750,2.16,1620.00,24
506,"PO000506",21,169,20241130,20241222,1000,61.34,61340.00,22
507,"PO000507",31,650,20250731,20250810,300,24.65,7395.00,10
508,"PO000508",19,64,20230112,20230205,50,85.88,4294.00,24
509,"PO000509",50,107,20240420,20240508,100,787.69,78769.00,18
510,"PO000510",101,71,20241211,20250101,750,722.90,542175.00,21
511,"PO000511",39,249,20251125,20251210,500,725.60,362800.00,15
512,"PO000512",78,849,20240619,20240708,1000,67.54,67540.00,19
513,"PO000513",50,847,20240806,20240826,50,37.43,1871.50,20
514,"PO000514",78,589,20241231,20250119,1000,64.73,64730.00,19
515,"PO000515",99,189,20250504,20250515,500,89.13,44565.00,11
516,"PO000516",108,14,20230128,20230211,200,34.54,6908.00,14
517,"PO000517",41,416,20241013,20241101,1000,776.21,776210.00,19
518,"PO000518",94,908,20241019,20241111,150,145.68,21852.00,23
519,"PO000519",57,431,20250920,20251010,200,511.39,102278.00,20
520,"PO000520",12,294,20250317,20250403,1000,243.26,243260.00,17
521,"PO000521",36,393,20231114,20231208,200,199.18,39836.00,24
522,"PO000522",61,364,20251206,20251230,50,89.68,4484.00,24
523,"PO000523",83,626,20251110,20251204,300,36.08,10824.00,24
524,"PO000524",44,425,20230315,20230410,150,91.25,13687.50,26
525,"PO000525",65,450,20240809,20240826,100,75.53,7553.00,17
526,"PO000526",57,431,20231205,20231221,750,521.90,391425.00,16
527,"PO000527",40,167,20240505,20240523,500,33.95,16975.00,18
528,"PO000528",93,884,20240111,20240126,50,10.70,535.00,15
529,"PO000529",98,857,20240329,20240417,200,38.98,7796.00,19
530,"PO000530",96,956,20230205,20230221,1000,206.57,206570.00,16
531,"PO000531",91,157,20241223,20250114,200,36.28,7256.00,22
532,"PO000532",86,394,20250906,20250912,100,9.17,917.00,6
533,"PO000533",43,898,20231006,20231016,200,202.47,40494.00,10
534,"PO000534",71,964,20230131,20230217,750,78.38,58785.00,17
535,"PO000535",116,65,20230306,20230318,750,185.43,139072.50,12
536,"PO000536",113,986,20231002,20231012,750,10.68,8010.00,10
537,"PO000537",106,960,20240406,20240429,200,31.12,6224.00,23
538,"PO000538",89,653,20230804,20230819,500,86.41,43205.00,15
539,"PO000539",111,833,20231105,20231209,300,27.97,8391.00,34
540,"PO000540",43,76,20251207,20251217,300,14.11,4233.00,10
541,"PO000541",76,454,20230323,20230411,1000,4.37,4370.00,19
542,"PO000542",113,17,20241107,20241120,200,57.20,11440.00,13
543,"PO000543",78,367,20230204,20230224,200,306.05,61210.00,20
544,"PO000544",96,231,20230811,20230822,500,118.18,59090.00,11
545,"PO000545",14,764,20240326,20240405,50,18.13,906.50,10
546,"PO000546",76,313,20250102,20250127,500,167.44,83720.00,25
547,"PO000547",43,727,20251207,20251219,1000,48.52,48520.00,12
548,"PO000548",5,848,20240901,20240914,50,88.54,4427.00,13
549,"PO000549",90,110,20240323,20240407,500,77.87,38935.00,15
550,"PO000550",80,996,20230730,20230806,750,628.19,471142.50,7
551,"PO000551",34,762,20251101,20251114,300,178.12,53436.00,13
552,"PO000552",90,720,20250912,20250927,50,291.90,14595.00,15
553,"PO000553",104,35,20230120,20230210,150,253.58,38037.00,21
554,"PO000554",43,727,20230727,20230810,300,50.28,15084.00,14
555,"PO000555",86,394,20240731,20240808,50,9.94,497.00,8
556,"PO000556",58,166,20251123,20251209,200,7.89,1578.00,16
557,"PO000557",39,430,20240526,20240612,1000,31.66,31660.00,17
558,"PO000558",33,59,20230326,20230421,500,18.66,9330.00,26
559,"PO000559",57,225,20250617,20250705,50,89.55,4477.50,18
560,"PO000560",92,371,20230525,20230601,300,89.70,26910.00,7
561,"PO000561",120,638,20231229,20240107,200,103.58,20716.00,9
562,"PO000562",68,150,20240805,20240817,1000,62.11,62110.00,12
563,"PO000563",84,484,20241003,20241029,500,10.08,5040.00,26
564,"PO000564",81,607,20251204,20251211,200,32.65,6530.00,7
565,"PO000565",98,857,20250727,20250820,300,35.91,10773.00,24
566,"PO000566",51,130,20230613,20230615,200,752.27,150454.00,2
567,"PO000567",96,231,20250810,20250821,1000,119.45,119450.00,11
568,"PO000568",75,984,20240219,20240315,300,661.44,198432.00,25
569,"PO000569",83,704,20230521,20230616,1000,72.83,72830.00,26
570,"PO000570",36,75,20250218,20250312,150,13.13,1969.50,22
571,"PO000571",9,907,20240218,20240226,100,293.61,29361.00,8
572,"PO000572",1,963,20230226,20230320,150,522.82,78423.00,22
573,"PO000573",44,792,20231018,20231109,500,30.60,15300.00,22
574,"PO000574",61,147,20230216,20230316,100,56.97,5697.00,28
575,"PO000575",108,655,20250104,20250120,750,82.74,62055.00,16
576,"PO000576",20,821,20240211,20240221,500,85.96,42980.00,10
577,"PO000577",36,144,20240106,20240126,300,61.25,18375.00,20
578,"PO000578",2,919,20240704,20240727,750,119.60,89700.00,23
579,"PO000579",15,174,20251203,20251214,750,36.41,27307.50,11
580,"PO000580",28,90,20230822,20230916,500,286.31,143155.00,25
581,"PO000581",23,800,20230421,20230429,100,54.79,5479.00,8
582,"PO000582",14,268,20250315,20250320,500,156.13,78065.00,5
583,"PO000583",45,392,20230407,20230415,200,193.13,38626.00,8
584,"PO000584",111,70,20230909,20231014,500,364.58,182290.00,35
585,"PO000585",102,410,20240326,20240418,750,159.63,119722.50,23
586,"PO000586",94,855,20251102,20251126,300,12.30,3690.00,24
587,"PO000587",4,290,20250216,20250323,300,12.27,3681.00,35
588,"PO000588",36,527,20240424,20240511,100,98.29,9829.00,17
589,"PO000589",11,830,20250205,20250312,200,311.68,62336.00,35
590,"PO000590",36,75,20251118,20251208,1000,13.70,13700.00,20
591,"PO000591",72,471,20240406,20240412,1000,202.45,202450.00,6
592,"PO000592",80,83,20240312,20240320,100,444.35,44435.00,8
593,"PO000593",104,718,20240116,20240207,750,64.75,48562.50,22
594,"PO000594",71,995,20230404,20230422,1000,11.90,11900.00,18
595,"PO000595",46,910,20250928,20251018,500,34.14,17070.00,20
596,"PO000596",15,510,20231015,20231028,500,276.85,138425.00,13
597,"PO000597",25,33,20250207,20250224,300,37.63,11289.00,17
598,"PO000598",68,301,20251027,20251102,100,492.96,49296.00,6
599,"PO000599",29,890,20240615,20240623,200,80.12,16024.00,8
600,"PO000600",89,464,20240224,20240309,100,127.27,12727.00,14
601,"PO000601",59,567,20250925,20251011,200,169.51,33902.00,16
602,"PO000602",90,110,20230306,20230315,150,72.75,10912.50,9
603,"PO000603",4,290,20230601,20230702,200,12.69,2538.00,31
604,"PO000604",80,996,20231229,20231230,50,620.20,31010.00,1
605,"PO000605",9,768,20250610,20250617,1000,37.22,37220.00,7
606,"PO000606",58,365,20250817,20250829,500,85.39,42695.00,12
607,"PO000607",9,8,20240214,20240222,200,857.99,171598.00,8
608,"PO000608",99,534,20240706,20240713,750,57.14,42855.00,7
609,"PO000609",64,222,20251019,20251023,500,498.33,249165.00,4
610,"PO000610",50,733,20240623,20240715,500,124.25,62125.00,22
611,"PO000611",84,248,20250311,20250410,750,42.16,31620.00,30
612,"PO000612",80,996,20230721,20230729,1000,636.37,636370.00,8
613,"PO000613",13,933,20240821,20240903,1000,39.57,39570.00,13
614,"PO000614",41,840,20240114,20240130,1000,117.87,117870.00,16
615,"PO000615",101,595,20230928,20231013,500,62.55,31275.00,15
616,"PO000616",8,43,20251007,20251009,100,105.07,10507.00,2
617,"PO000617",36,262,20240105,20240126,500,149.41,74705.00,21
618,"PO000618",81,215,20230117,20230128,50,18.69,934.50,11
619,"PO000619",96,726,20231017,20231101,750,72.13,54097.50,15
620,"PO000620",99,534,20241110,20241123,100,55.60,5560.00,13
621,"PO000621",100,973,20230718,20230809,200,771.60,154320.00,22
622,"PO000622",89,464,20230106,20230124,150,131.52,19728.00,18
623,"PO000623",3,637,20250702,20250716,100,488.07,48807.00,14
624,"PO000624",23,800,20230125,20230127,1000,52.47,52470.00,2
625,"PO000625",106,447,20251101,20251122,1000,12.38,12380.00,21
626,"PO000626",108,14,20240930,20241012,300,33.90,10170.00,12
627,"PO000627",20,163,20250609,20250610,150,16.02,2403.00,1
628,"PO000628",100,765,20250315,20250403,100,235.64,23564.00,19
629,"PO000629",120,362,20230423,20230503,150,21.26,3189.00,10
630,"PO000630",10,212,20231004,20231013,100,58.99,5899.00,9
631,"PO000631",16,45,20250714,20250723,150,78.16,11724.00,9
632,"PO000632",88,255,20240125,20240213,150,3.18,477.00,19
633,"PO000633",11,689,20240321,20240420,750,734.93,551197.50,30
634,"PO000634",53,253,20241217,20241231,300,84.89,25467.00,14
635,"PO000635",57,386,20240716,20240805,200,232.88,46576.00,20
636,"PO000636",47,913,20240512,20240522,500,85.75,42875.00,10
637,"PO000637",25,33,20230113,20230203,500,36.46,18230.00,21
638,"PO000638",68,467,20230913,20230924,50,90.68,4534.00,11
639,"PO000639",36,144,20240801,20240822,750,59.03,44272.50,21
640,"PO000640",109,135,20251108,20251120,50,144.30,7215.00,12
641,"PO000641",8,256,20230917,20230919,750,93.87,70402.50,2
642,"PO000642",43,204,20250406,20250419,750,247.21,185407.50,13
643,"PO000643",57,218,20230211,20230302,1000,203.79,203790.00,19
644,"PO000644",84,89,20241208,20250104,150,19.96,2994.00,27
645,"PO000645",8,43,20240420,20240422,200,106.37,21274.00,2
646,"PO000646",59,491,20241030,20241117,750,342.28,256710.00,18
647,"PO000647",75,622,20250614,20250704,50,243.03,12151.50,20
648,"PO000648",68,301,20241003,20241012,300,502.21,150663.00,9
649,"PO000649",109,545,20250414,20250424,1000,93.60,93600.00,10
650,"PO000650",46,384,20230525,20230612,200,370.01,74002.00,18
651,"PO000651",53,31,20250209,20250228,150,12.72,1908.00,19
652,"PO000652",85,91,20231015,20231027,300,133.20,39960.00,12
653,"PO000653",16,385,20250612,20250625,750,9.46,7095.00,13
654,"PO000654",33,223,20231007,20231029,500,40.96,20480.00,22
655,"PO000655",24,592,20240705,20240719,750,29.92,22440.00,14
656,"PO000656",98,857,20250729,20250820,300,37.03,11109.00,22
657,"PO000657",72,306,20231019,20231020,100,109.05,10905.00,1
658,"PO000658",62,111,20230914,20231014,200,32.11,6422.00,30
659,"PO000659",98,976,20251007,20251026,100,69.36,6936.00,19
660,"PO000660",106,960,20230122,20230211,750,32.44,24330.00,20
661,"PO000661",66,651,20250118,20250123,500,687.79,343895.00,5
662,"PO000662",101,539,20241212,20250104,100,637.58,63758.00,23
663,"PO000663",17,514,20240917,20241004,150,62.09,9313.50,17
664,"PO000664",6,732,20240522,20240606,300,719.28,215784.00,15
665,"PO000665",6,60,20250507,20250520,1000,295.75,295750.00,13
666,"PO000666",64,222,20250107,20250118,50,512.24,25612.00,11
667,"PO000667",15,56,20230927,20231005,300,667.45,200235.00,8
668,"PO000668",113,193,20230519,20230530,150,35.04,5256.00,11
669,"PO000669",99,127,20240618,20240625,750,6.23,4672.50,7
670,"PO000670",29,890,20230225,20230306,200,80.14,16028.00,9
671,"PO000671",12,312,20240829,20240913,150,303.04,45456.00,15
672,"PO000672",120,362,20251114,20251128,750,23.34,17505.00,14
673,"PO000673",3,463,20231222,20240103,500,26.18,13090.00,12
674,"PO000674",44,814,20230426,20230523,300,44.47,13341.00,27
675,"PO000675",111,230,20230414,20230521,200,32.34,6468.00,37
676,"PO000676",14,159,20250520,20250522,750,181.40,136050.00,2
677,"PO000677",66,79,20240409,20240413,50,264.39,13219.50,4
678,"PO000678",101,606,20230827,20230915,300,13.52,4056.00,19
679,"PO000679",113,193,20241006,20241022,500,35.85,17925.00,16
680,"PO000680",23,13,20240422,20240424,50,11.13,556.50,2
681,"PO000681",118,981,20240413,20240522,150,12.77,1915.50,39
682,"PO000682",32,99,20230505,20230517,300,260.89,78267.00,12
683,"PO000683",23,319,20230526,20230530,200,148.13,29626.00,4
684,"PO000684",39,430,20231212,20231230,1000,31.37,31370.00,18
685,"PO000685",40,235,20230718,20230805,100,69.39,6939.00,18
686,"PO000686",63,747,20250907,20251001,1000,94.05,94050.00,24
687,"PO000687",113,986,20250204,20250218,300,10.39,3117.00,14
688,"PO000688",64,578,20240109,20240118,150,788.18,118227.00,9
689,"PO000689",10,446,20240625,20240706,500,196.24,98120.00,11
690,"PO000690",73,559,20240505,20240527,750,9.50,7125.00,22
691,"PO000691",60,326,20240525,20240619,200,11.24,2248.00,25
692,"PO000692",7,258,20240429,20240523,500,441.86,220930.00,24
693,"PO000693",100,459,20250712,20250729,150,64.97,9745.50,17
694,"PO000694",12,36,20241212,20241228,300,108.32,32496.00,16
695,"PO000695",81,607,20230622,20230701,750,33.97,25477.50,9
696,"PO000696",99,593,20240901,20240905,150,75.92,11388.00,4
697,"PO000697",38,558,20230110,20230113,200,815.28,163056.00,3
698,"PO000698",103,507,20230310,20230313,150,361.77,54265.50,3
699,"PO000699",97,121,20240724,20240809,1000,484.74,484740.00,16
700,"PO000700",44,814,20230323,20230420,200,45.45,9090.00,28
701,"PO000701",113,52,20251208,20251223,50,299.46,14973.00,15
702,"PO000702",90,918,20240816,20240831,50,127.49,6374.50,15
703,"PO000703",36,393,20230604,20230626,500,203.88,101940.00,22
704,"PO000704",101,606,20230407,20230427,1000,13.08,13080.00,20
705,"PO000705",40,339,20241009,20241030,750,178.56,133920.00,21
706,"PO000706",1,97,20250614,20250703,1000,49.26,49260.00,19
707,"PO000707",91,787,20230224,20230323,100,265.97,26597.00,27
708,"PO000708",77,600,20250522,20250529,100,472.44,47244.00,7
709,"PO000709",1,38,20230306,20230330,750,28.20,21150.00,24
710,"PO000710",77,302,20241203,20241214,750,96.22,72165.00,11
711,"PO000711",57,349,20240419,20240508,50,642.26,32113.00,19
712,"PO000712",88,255,20251029,20251119,1000,3.25,3250.00,21
713,"PO000713",31,350,20250815,20250824,750,24.53,18397.50,9
714,"PO000714",43,204,20250914,20251001,100,252.10,25210.00,17
